,Año_left,Mes_left,tmed,prec,tmin,tmax,estación meteorológica,Altura_Media_Ola,Periodo_Medio,Playa,Temperatura del AguaºC
31,2012,08,17.861290322580647,1.0782608695652174,13.235483870967743,22.48709677419355,La Coruña Aeropuerto,2.7969583333333334,10.49563888888889,Salinas,15.672777777777778
31,2012,08,17.861290322580647,1.0782608695652174,13.235483870967743,22.48709677419355,La Coruña Aeropuerto,1.1714222222222224,5.56437037037037,Vega/Ribadesella,22.215725190839695
31,2012,08,17.861290322580647,1.0782608695652174,13.235483870967743,22.48709677419355,La Coruña Aeropuerto,1.2576612903225808,8.05638440860215,Plentzia/Mundaka/Zarautz,22.266801075268816
32,2012,09,16.62,1.6214285714285714,11.086666666666668,22.153333333333332,La Coruña Aeropuerto,2.117027777777778,8.93475,Razon/Doniños/Pantín,16.729861111111113
32,2012,09,16.62,1.6214285714285714,11.086666666666668,22.153333333333332,La Coruña Aeropuerto,1.9411397557666212,8.453080054274084,Peñarronda/Cadavedo,14.330257801899592
32,2012,09,16.62,1.6214285714285714,11.086666666666668,22.153333333333332,La Coruña Aeropuerto,2.7956048387096772,11.04119623655914,Salinas,14.070564516129032
32,2012,09,16.62,1.6214285714285714,11.086666666666668,22.153333333333332,La Coruña Aeropuerto,1.4604589707927675,6.094631432545202,Vega/Ribadesella,19.16240928882438
32,2012,09,16.62,1.6214285714285714,11.086666666666668,22.153333333333332,La Coruña Aeropuerto,1.5573574408901252,8.934951321279554,Plentzia/Mundaka/Zarautz,21.44951321279555
33,2012,10,13.958064516129031,3.252,9.33548387096774,18.58709677419355,La Coruña Aeropuerto,2.363051075268817,9.785846774193548,Razon/Doniños/Pantín,16.90483870967742
33,2012,10,13.958064516129031,3.252,9.33548387096774,18.58709677419355,La Coruña Aeropuerto,1.4719722222222222,7.1229861111111115,Peñarronda/Cadavedo,16.67013888888889
33,2012,10,13.958064516129031,3.252,9.33548387096774,18.58709677419355,La Coruña Aeropuerto,3.203266129032258,11.057029569892473,Salinas,13.408602150537634
33,2012,10,13.958064516129031,3.252,9.33548387096774,18.58709677419355,La Coruña Aeropuerto,1.6537756497948017,6.870068399452805,Vega/Ribadesella,18.84536652835408
33,2012,10,13.958064516129031,3.252,9.33548387096774,18.58709677419355,La Coruña Aeropuerto,1.8112231182795697,9.553024193548387,Plentzia/Mundaka/Zarautz,19.003369272237197
34,2012,11,11.520000000000001,7.388888888888889,7.513333333333334,15.523333333333333,La Coruña Aeropuerto,3.262569444444445,10.592916666666666,Razon/Doniños/Pantín,15.482475660639777
34,2012,11,11.520000000000001,7.388888888888889,7.513333333333334,15.523333333333333,La Coruña Aeropuerto,1.3818034993270525,7.835895020188425,Peñarronda/Cadavedo,19.006191117092868
34,2012,11,11.520000000000001,7.388888888888889,7.513333333333334,15.523333333333333,La Coruña Aeropuerto,2.8116244411326377,10.420447093889717,Salinas,12.64843517138599
34,2012,11,11.520000000000001,7.388888888888889,7.513333333333334,15.523333333333333,La Coruña Aeropuerto,2.3547083333333334,7.694111111111112,Vega/Ribadesella,15.99957203994294
34,2012,11,11.520000000000001,7.388888888888889,7.513333333333334,15.523333333333333,La Coruña Aeropuerto,2.6132823365785813,10.381668984700974,Plentzia/Mundaka/Zarautz,16.389012517385257
35,2012,12,11.751612903225807,3.0416666666666665,8.7,14.793548387096774,La Coruña Aeropuerto,3.449233870967742,10.91853494623656,Razon/Doniños/Pantín,14.364516129032259
35,2012,12,11.751612903225807,3.0416666666666665,8.7,14.793548387096774,La Coruña Aeropuerto,1.5216935483870968,7.6765994623655915,Peñarronda/Cadavedo,20.234408602150538
35,2012,12,11.751612903225807,3.0416666666666665,8.7,14.793548387096774,La Coruña Aeropuerto,1.96,9.224381720430108,Salinas,12.317204301075268
35,2012,12,11.751612903225807,3.0416666666666665,8.7,14.793548387096774,La Coruña Aeropuerto,2.268110831234257,7.432745591939547,Vega/Ribadesella,13.678991596638655
35,2012,12,11.751612903225807,3.0416666666666665,8.7,14.793548387096774,La Coruña Aeropuerto,2.8165725806451616,10.816572580645161,Plentzia/Mundaka/Zarautz,14.394489247311828
36,2013,01,10.9,9.915000000000001,7.186206896551725,14.63448275862069,La Coruña Aeropuerto,3.6934957020057304,11.04554441260745,Razon/Doniños/Pantín,13.860944206008583
36,2013,01,10.9,9.915000000000001,7.186206896551725,14.63448275862069,La Coruña Aeropuerto,1.4947083333333333,9.131055555555555,Peñarronda/Cadavedo,20.397083333333335
36,2013,01,10.9,9.915000000000001,7.186206896551725,14.63448275862069,La Coruña Aeropuerto,2.5075694444444445,10.260486111111112,Salinas,13.065694444444443
36,2013,01,10.9,9.915000000000001,7.186206896551725,14.63448275862069,La Coruña Aeropuerto,1.8429670329670331,5.718736263736264,Vega/Ribadesella,11.872316384180792
36,2013,01,10.9,9.915000000000001,7.186206896551725,14.63448275862069,La Coruña Aeropuerto,3.310215053763441,11.180739247311827,Plentzia/Mundaka/Zarautz,13.405645161290321
37,2013,02,10.018518518518519,4.517391304347826,6.522222222222222,13.511111111111111,La Coruña Aeropuerto,3.236666666666667,9.646505847953216,Razon/Doniños/Pantín,12.799415204678361
37,2013,02,10.018518518518519,4.517391304347826,6.522222222222222,13.511111111111111,La Coruña Aeropuerto,2.6633736559139782,10.422755376344085,Peñarronda/Cadavedo,18.833243243243246
37,2013,02,10.018518518518519,4.517391304347826,6.522222222222222,13.511111111111111,La Coruña Aeropuerto,2.128494623655914,9.259112903225805,Salinas,14.113709677419354
37,2013,02,10.018518518518519,4.517391304347826,6.522222222222222,13.511111111111111,La Coruña Aeropuerto,1.5536021505376345,6.218790322580645,Vega/Ribadesella,11.997967479674797
37,2013,02,10.018518518518519,4.517391304347826,6.522222222222222,13.511111111111111,La Coruña Aeropuerto,2.9543749999999998,10.841473214285715,Plentzia/Mundaka/Zarautz,12.547470238095238
38,2013,03,11.509677419354839,8.010344827586207,7.738709677419355,15.296774193548387,La Coruña Aeropuerto,3.4465833333333333,10.043986111111112,Razon/Doniños/Pantín,13.2475
38,2013,03,11.509677419354839,8.010344827586207,7.738709677419355,15.296774193548387,La Coruña Aeropuerto,3.185250737463127,10.756548672566371,Peñarronda/Cadavedo,16.39085545722714
38,2013,03,11.509677419354839,8.010344827586207,7.738709677419355,15.296774193548387,La Coruña Aeropuerto,1.5310277777777777,8.087277777777778,Salinas,15.659583333333332
38,2013,03,11.509677419354839,8.010344827586207,7.738709677419355,15.296774193548387,La Coruña Aeropuerto,2.019847009735744,7.2127677329624476,Vega/Ribadesella,13.11566091954023
38,2013,03,11.509677419354839,8.010344827586207,7.738709677419355,15.296774193548387,La Coruña Aeropuerto,1.808279569892473,9.139153225806451,Plentzia/Mundaka/Zarautz,12.323924731182796
39,2013,04,12.53,3.274074074074074,8.216666666666667,16.846666666666668,La Coruña Aeropuerto,2.5108467741935483,9.08481182795699,Razon/Doniños/Pantín,13.718145161290321
39,2013,04,12.53,3.274074074074074,8.216666666666667,16.846666666666668,La Coruña Aeropuerto,3.213440860215054,10.861182795698925,Peñarronda/Cadavedo,14.579704301075267
39,2013,04,12.53,3.274074074074074,8.216666666666667,16.846666666666668,La Coruña Aeropuerto,1.1041935483870968,7.760040322580646,Salinas,19.213306451612905
39,2013,04,12.53,3.274074074074074,8.216666666666667,16.846666666666668,La Coruña Aeropuerto,1.8208355795148248,6.703032345013477,Vega/Ribadesella,14.264048338368578
39,2013,04,12.53,3.274074074074074,8.216666666666667,16.846666666666668,La Coruña Aeropuerto,2.4101388888888886,10.193444444444443,Plentzia/Mundaka/Zarautz,13.125833333333334
40,2013,05,12.29,2.7827586206896546,7.913333333333333,16.67,La Coruña Aeropuerto,2.3213055555555555,7.772111111111111,Razon/Doniños/Pantín,14.555138888888889
40,2013,05,12.29,2.7827586206896546,7.913333333333333,16.67,La Coruña Aeropuerto,3.840779569892473,11.702956989247312,Peñarronda/Cadavedo,13.481317204301076
40,2013,05,12.29,2.7827586206896546,7.913333333333333,16.67,La Coruña Aeropuerto,1.3165545087483177,7.910915208613729,Salinas,20.282907133243608
40,2013,05,12.29,2.7827586206896546,7.913333333333333,16.67,La Coruña Aeropuerto,1.2764583333333333,5.783763888888889,Vega/Ribadesella,15.950143266475646
40,2013,05,12.29,2.7827586206896546,7.913333333333333,16.67,La Coruña Aeropuerto,2.01119623655914,8.884852150537634,Plentzia/Mundaka/Zarautz,14.10268817204301
41,2013,06,16.363333333333333,1.7000000000000002,11.889999999999999,20.833333333333332,La Coruña Aeropuerto,1.6515322580645162,7.197674731182795,Razon/Doniños/Pantín,15.270698924731182
41,2013,06,16.363333333333333,1.7000000000000002,11.889999999999999,20.833333333333332,La Coruña Aeropuerto,3.655424739195231,10.59692995529061,Peñarronda/Cadavedo,12.438988095238095
41,2013,06,16.363333333333333,1.7000000000000002,11.889999999999999,20.833333333333332,La Coruña Aeropuerto,1.4448122392211404,8.93951321279555,Salinas,18.846111111111114
41,2013,06,16.363333333333333,1.7000000000000002,11.889999999999999,20.833333333333332,La Coruña Aeropuerto,0.9198785425101215,5.2701214574898785,Vega/Ribadesella,19.29670781893004
41,2013,06,16.363333333333333,1.7000000000000002,11.889999999999999,20.833333333333332,La Coruña Aeropuerto,1.5055416666666668,8.346430555555555,Plentzia/Mundaka/Zarautz,16.093055555555555
42,2013,07,21.348387096774193,0.403448275862069,15.85483870967742,26.84193548387097,La Coruña Aeropuerto,1.695897435897436,7.637408906882591,Razon/Doniños/Pantín,17.840215924426452
42,2013,07,21.348387096774193,0.403448275862069,15.85483870967742,26.84193548387097,La Coruña Aeropuerto,3.076927297668038,10.552427983539095,Peñarronda/Cadavedo,12.158002735978112
42,2013,07,21.348387096774193,0.403448275862069,15.85483870967742,26.84193548387097,La Coruña Aeropuerto,1.8709274193548386,9.547540322580645,Salinas,18.883602150537634
42,2013,07,21.348387096774193,0.403448275862069,15.85483870967742,26.84193548387097,La Coruña Aeropuerto,1.0995026881720429,5.475887096774193,Vega/Ribadesella,20.542530282637955
42,2013,07,21.348387096774193,0.403448275862069,15.85483870967742,26.84193548387097,La Coruña Aeropuerto,1.0270833333333333,7.847983870967742,Plentzia/Mundaka/Zarautz,21.32741935483871
43,2013,08,20.448387096774194,0.3206896551724138,15.238709677419354,25.661290322580644,La Coruña Aeropuerto,1.8800277777777776,8.757819444444445,Razon/Doniños/Pantín,16.139027777777777
43,2013,08,20.448387096774194,0.3206896551724138,15.238709677419354,25.661290322580644,La Coruña Aeropuerto,2.106267409470752,9.943050139275766,Peñarronda/Cadavedo,13.146239554317548
43,2013,08,20.448387096774194,0.3206896551724138,15.238709677419354,25.661290322580644,La Coruña Aeropuerto,2.922208333333333,9.955833333333333,Salinas,16.564027777777778
43,2013,08,20.448387096774194,0.3206896551724138,15.238709677419354,25.661290322580644,La Coruña Aeropuerto,1.2447692307692308,6.0755244755244755,Vega/Ribadesella,17.934453781512605
43,2013,08,20.448387096774194,0.3206896551724138,15.238709677419354,25.661290322580644,La Coruña Aeropuerto,1.304784946236559,8.260416666666666,Plentzia/Mundaka/Zarautz,22.228360215053765
44,2013,09,19.623333333333335,1.1720000000000002,14.360000000000001,24.88,La Coruña Aeropuerto,2.753400537634409,9.34385752688172,Razon/Doniños/Pantín,16.813172043010752
44,2013,09,19.623333333333335,1.1720000000000002,14.360000000000001,24.88,La Coruña Aeropuerto,2.1325940860215056,9.277190860215054,Peñarronda/Cadavedo,14.704744623655914
44,2013,09,19.623333333333335,1.1720000000000002,14.360000000000001,24.88,La Coruña Aeropuerto,3.314005376344086,11.585497311827957,Salinas,14.306854838709677
44,2013,09,19.623333333333335,1.1720000000000002,14.360000000000001,24.88,La Coruña Aeropuerto,1.4106048387096775,6.616680107526882,Vega/Ribadesella,17.799581005586592
44,2013,09,19.623333333333335,1.1720000000000002,14.360000000000001,24.88,La Coruña Aeropuerto,1.5155972222222223,9.040277777777778,Plentzia/Mundaka/Zarautz,20.739722222222223
45,2013,10,17.038709677419355,7.222222222222222,12.570967741935483,21.503225806451614,La Coruña Aeropuerto,3.288706536856745,9.780653685674547,Razon/Doniños/Pantín,16.316968011126566
45,2013,10,17.038709677419355,7.222222222222222,12.570967741935483,21.503225806451614,La Coruña Aeropuerto,1.811027777777778,8.398291666666665,Peñarronda/Cadavedo,17.01388888888889
45,2013,10,17.038709677419355,7.222222222222222,12.570967741935483,21.503225806451614,La Coruña Aeropuerto,4.276527590847914,12.073808882907134,Salinas,13.271967654986522
45,2013,10,17.038709677419355,7.222222222222222,12.570967741935483,21.503225806451614,La Coruña Aeropuerto,3.4636249999999995,9.879999999999999,Vega/Ribadesella,16.77936507936508
45,2013,10,17.038709677419355,7.222222222222222,12.570967741935483,21.503225806451614,La Coruña Aeropuerto,1.874247311827957,9.461545698924732,Plentzia/Mundaka/Zarautz,19.416129032258066
46,2013,11,12.330000000000002,4.318518518518519,9.076666666666666,15.606666666666666,La Coruña Aeropuerto,4.20247311827957,11.341962365591398,Razon/Doniños/Pantín,14.126075268817203
46,2013,11,12.330000000000002,4.318518518518519,9.076666666666666,15.606666666666666,La Coruña Aeropuerto,1.777315541601256,8.156813186813187,Peñarronda/Cadavedo,19.68409733124019
46,2013,11,12.330000000000002,4.318518518518519,9.076666666666666,15.606666666666666,La Coruña Aeropuerto,4.8706845238095235,12.281175595238096,Salinas,12.560267857142858
46,2013,11,12.330000000000002,4.318518518518519,9.076666666666666,15.606666666666666,La Coruña Aeropuerto,0.9704402515723272,6.079433962264151,Vega/Ribadesella,17.527672955974843
46,2013,11,12.330000000000002,4.318518518518519,9.076666666666666,15.606666666666666,La Coruña Aeropuerto,3.022086230876217,10.172517385257303,Plentzia/Mundaka/Zarautz,17.03635097493036
47,2013,12,10.241935483870968,3.073913043478261,5.564516129032258,14.896774193548387,La Coruña Aeropuerto,5.149175257731959,12.370747422680413,Razon/Doniños/Pantín,13.517783505154638
47,2013,12,10.241935483870968,3.073913043478261,5.564516129032258,14.896774193548387,La Coruña Aeropuerto,1.9381586021505377,8.338481182795698,Peñarronda/Cadavedo,20.12627450980392
47,2013,12,10.241935483870968,3.073913043478261,5.564516129032258,14.896774193548387,La Coruña Aeropuerto,2.824616695059625,11.147666098807496,Salinas,12.551623931623931
47,2013,12,10.241935483870968,3.073913043478261,5.564516129032258,14.896774193548387,La Coruña Aeropuerto,1.128613728129206,5.5703903095558545,Vega/Ribadesella,19.183011049723756
47,2013,12,10.241935483870968,3.073913043478261,5.564516129032258,14.896774193548387,La Coruña Aeropuerto,3.020551075268817,13.355188172043011,Plentzia/Mundaka/Zarautz,14.306720430107529
48,2014,01,10.832258064516129,4.54,8.180645161290322,13.480645161290322,La Coruña Aeropuerto,5.037853658536585,12.028926829268292,Razon/Doniños/Pantín,12.446078431372548
48,2014,01,10.832258064516129,4.54,8.180645161290322,13.480645161290322,La Coruña Aeropuerto,2.115097222222222,8.076708333333332,Peñarronda/Cadavedo,18.528511821974966
48,2014,01,10.832258064516129,4.54,8.180645161290322,13.480645161290322,La Coruña Aeropuerto,1.7661392405063292,9.97136075949367,Salinas,13.443196202531647
48,2014,01,10.832258064516129,4.54,8.180645161290322,13.480645161290322,La Coruña Aeropuerto,1.3418707940780619,6.033405114401076,Vega/Ribadesella,20.078235294117647
48,2014,01,10.832258064516129,4.54,8.180645161290322,13.480645161290322,La Coruña Aeropuerto,3.894341397849462,14.201854838709679,Plentzia/Mundaka/Zarautz,13.345868945868945
49,2014,02,10.025,5.425925925925926,6.578571428571428,13.50357142857143,La Coruña Aeropuerto,3.2699193548387098,10.853225806451613,Razon/Doniños/Pantín,12.479166666666666
49,2014,02,10.025,5.425925925925926,6.578571428571428,13.50357142857143,La Coruña Aeropuerto,2.5017473118279567,9.252930107526883,Peñarronda/Cadavedo,16.614539202200827
49,2014,02,10.025,5.425925925925926,6.578571428571428,13.50357142857143,La Coruña Aeropuerto,1.682284946236559,8.505470430107527,Salinas,14.67782258064516
49,2014,02,10.025,5.425925925925926,6.578571428571428,13.50357142857143,La Coruña Aeropuerto,1.437875,5.693125,Vega/Ribadesella,18.40530546623794
49,2014,02,10.025,5.425925925925926,6.578571428571428,13.50357142857143,La Coruña Aeropuerto,5.569321266968325,14.85366515837104,Plentzia/Mundaka/Zarautz,12.739215686274509
50,2014,03,11.670967741935485,2.531034482758621,6.796774193548386,16.548387096774192,La Coruña Aeropuerto,2.377263888888889,9.45748611111111,Razon/Doniños/Pantín,13.150416666666665
50,2014,03,11.670967741935485,2.531034482758621,6.796774193548386,16.548387096774192,La Coruña Aeropuerto,3.081738525730181,10.444116828929067,Peñarronda/Cadavedo,15.949721835883171
50,2014,03,11.670967741935485,2.531034482758621,6.796774193548386,16.548387096774192,La Coruña Aeropuerto,1.1467083333333332,7.1544027777777774,Salinas,16.878055555555555
50,2014,03,11.670967741935485,2.531034482758621,6.796774193548386,16.548387096774192,La Coruña Aeropuerto,1.5218842530282637,6.138209959623149,Vega/Ribadesella,16.628629032258065
50,2014,03,11.670967741935485,2.531034482758621,6.796774193548386,16.548387096774192,La Coruña Aeropuerto,2.4896785714285716,11.222517857142856,Plentzia/Mundaka/Zarautz,12.560892857142857
51,2014,04,14.436666666666667,1.9307692307692308,10.166666666666666,18.703333333333333,La Coruña Aeropuerto,2.016827956989247,8.394556451612903,Razon/Doniños/Pantín,14.104435483870969
51,2014,04,14.436666666666667,1.9307692307692308,10.166666666666666,18.703333333333333,La Coruña Aeropuerto,3.660725806451613,11.361586021505376,Peñarronda/Cadavedo,15.235604838709676
51,2014,04,14.436666666666667,1.9307692307692308,10.166666666666666,18.703333333333333,La Coruña Aeropuerto,1.1964602960969044,7.8635531628532975,Salinas,19.894481830417227
51,2014,04,14.436666666666667,1.9307692307692308,10.166666666666666,18.703333333333333,La Coruña Aeropuerto,2.0109318497913766,7.804881780250348,Vega/Ribadesella,15.728133704735376
51,2014,04,14.436666666666667,1.9307692307692308,10.166666666666666,18.703333333333333,La Coruña Aeropuerto,1.756888888888889,10.189847222222221,Plentzia/Mundaka/Zarautz,13.805416666666666
52,2014,05,14.345161290322581,1.464516129032258,9.551612903225807,19.14516129032258,La Coruña Aeropuerto,1.672986111111111,7.215236111111111,Razon/Doniños/Pantín,15.137638888888889
52,2014,05,14.345161290322581,1.464516129032258,9.551612903225807,19.14516129032258,La Coruña Aeropuerto,4.21143817204301,11.114744623655914,Peñarronda/Cadavedo,14.004435483870967
52,2014,05,14.345161290322581,1.464516129032258,9.551612903225807,19.14516129032258,La Coruña Aeropuerto,1.2672715053763441,7.829758064516129,Salinas,21.24771505376344
52,2014,05,14.345161290322581,1.464516129032258,9.551612903225807,19.14516129032258,La Coruña Aeropuerto,1.823728129205922,8.223876177658143,Vega/Ribadesella,15.023655913978494
52,2014,05,14.345161290322581,1.464516129032258,9.551612903225807,19.14516129032258,La Coruña Aeropuerto,1.6051881720430108,8.634180107526882,Plentzia/Mundaka/Zarautz,15.221399730820997
53,2014,06,18.279999999999998,2.6785714285714284,13.396666666666667,23.163333333333334,La Coruña Aeropuerto,1.4904032258064515,7.280510752688172,Razon/Doniños/Pantín,17.763575268817206
53,2014,06,18.279999999999998,2.6785714285714284,13.396666666666667,23.163333333333334,La Coruña Aeropuerto,4.300043103448275,11.13316091954023,Peñarronda/Cadavedo,13.47080459770115
53,2014,06,18.279999999999998,2.6785714285714284,13.396666666666667,23.163333333333334,La Coruña Aeropuerto,1.1542222222222223,9.27023611111111,Salinas,20.62361111111111
53,2014,06,18.279999999999998,2.6785714285714284,13.396666666666667,23.163333333333334,La Coruña Aeropuerto,2.4347779273216688,7.817052489905787,Vega/Ribadesella,13.901358695652174
53,2014,06,18.279999999999998,2.6785714285714284,13.396666666666667,23.163333333333334,La Coruña Aeropuerto,1.2251111111111113,7.009666666666667,Plentzia/Mundaka/Zarautz,18.48138888888889
54,2014,07,19.806451612903224,1.7724137931034485,15.838709677419354,23.787096774193547,La Coruña Aeropuerto,1.6071236559139785,7.507056451612903,Razon/Doniños/Pantín,18.745430107526882
54,2014,07,19.806451612903224,1.7724137931034485,15.838709677419354,23.787096774193547,La Coruña Aeropuerto,3.2421908602150538,10.296706989247312,Peñarronda/Cadavedo,12.791948924731184
54,2014,07,19.806451612903224,1.7724137931034485,15.838709677419354,23.787096774193547,La Coruña Aeropuerto,2.2513709677419356,10.44404569892473,Salinas,18.833736559139783
54,2014,07,19.806451612903224,1.7724137931034485,15.838709677419354,23.787096774193547,La Coruña Aeropuerto,2.5299326599326597,7.408585858585858,Vega/Ribadesella,13.468243243243244
54,2014,07,19.806451612903224,1.7724137931034485,15.838709677419354,23.787096774193547,La Coruña Aeropuerto,1.3007681940700808,7.777708894878707,Plentzia/Mundaka/Zarautz,20.95720053835801
55,2014,08,19.261290322580646,0.9129032258064517,14.225806451612904,24.293548387096774,La Coruña Aeropuerto,1.710222222222222,8.863013888888888,Razon/Doniños/Pantín,18.48777777777778
55,2014,08,19.261290322580646,0.9129032258064517,14.225806451612904,24.293548387096774,La Coruña Aeropuerto,2.3129485396383864,9.168219749652295,Peñarronda/Cadavedo,12.859318497913769
55,2014,08,19.261290322580646,0.9129032258064517,14.225806451612904,24.293548387096774,La Coruña Aeropuerto,2.786954102920723,10.964436717663421,Salinas,16.653824756606397
55,2014,08,19.261290322580646,0.9129032258064517,14.225806451612904,24.293548387096774,La Coruña Aeropuerto,2.1498115746971735,6.671615074024227,Vega/Ribadesella,12.700947225981055
55,2014,08,19.261290322580646,0.9129032258064517,14.225806451612904,24.293548387096774,La Coruña Aeropuerto,1.2361021505376344,7.898172043010752,Plentzia/Mundaka/Zarautz,22.4127688172043
56,2014,09,20.466666666666665,2.080769230769231,15.379999999999999,25.563333333333333,La Coruña Aeropuerto,2.7320833333333336,10.46266129032258,Razon/Doniños/Pantín,18.436424731182797
56,2014,09,20.466666666666665,2.080769230769231,15.379999999999999,25.563333333333333,La Coruña Aeropuerto,1.614475806451613,8.862728494623656,Peñarronda/Cadavedo,14.71073924731183
56,2014,09,20.466666666666665,2.080769230769231,15.379999999999999,25.563333333333333,La Coruña Aeropuerto,2.915831873905429,10.573747810858142,Salinas,15.024518388791593
56,2014,09,20.466666666666665,2.080769230769231,15.379999999999999,25.563333333333333,La Coruña Aeropuerto,1.4163877266387725,6.089093444909345,Vega/Ribadesella,13.207132867132868
56,2014,09,20.466666666666665,2.080769230769231,15.379999999999999,25.563333333333333,La Coruña Aeropuerto,1.1141666666666667,9.229097222222222,Plentzia/Mundaka/Zarautz,21.925416666666667
57,2014,10,18.05806451612903,1.6777777777777776,13.138709677419355,22.967741935483872,La Coruña Aeropuerto,3.667208333333333,10.843263888888888,Razon/Doniños/Pantín,16.488714285714288
57,2014,10,18.05806451612903,1.6777777777777776,13.138709677419355,22.967741935483872,La Coruña Aeropuerto,1.5778055555555555,8.275486111111112,Peñarronda/Cadavedo,17.269708333333334
57,2014,10,18.05806451612903,1.6777777777777776,13.138709677419355,22.967741935483872,La Coruña Aeropuerto,3.1496820809248556,11.740317919075144,Salinas,13.685838150289017
57,2014,10,18.05806451612903,1.6777777777777776,13.138709677419355,22.967741935483872,La Coruña Aeropuerto,1.0633647375504711,5.304037685060566,Vega/Ribadesella,14.829435483870968
57,2014,10,18.05806451612903,1.6777777777777776,13.138709677419355,22.967741935483872,La Coruña Aeropuerto,2.1359005376344085,10.560094086021506,Plentzia/Mundaka/Zarautz,20.191801075268817
58,2014,11,12.7,,9.25,16.136666666666667,La Coruña Aeropuerto,3.1690053763440855,10.987540322580644,Razon/Doniños/Pantín,14.695076923076922
58,2014,11,12.7,,9.25,16.136666666666667,La Coruña Aeropuerto,1.4915633423180592,7.94377358490566,Peñarronda/Cadavedo,19.628167115902965
58,2014,11,12.7,,9.25,16.136666666666667,La Coruña Aeropuerto,3.6913316582914577,11.853266331658292,Salinas,12.133668341708542
58,2014,11,12.7,,9.25,16.136666666666667,La Coruña Aeropuerto,1.0367222222222223,5.285430555555555,Vega/Ribadesella,17.622969187675068
58,2014,11,12.7,,9.25,16.136666666666667,La Coruña Aeropuerto,2.708720445062587,11.239986091794158,Plentzia/Mundaka/Zarautz,17.38442280945758
59,2014,12,10.048387096774194,,6.674193548387097,13.422580645161291,La Coruña Aeropuerto,3.801290322580645,11.623561827956989,Razon/Doniños/Pantín,13.401562499999999
59,2014,12,10.048387096774194,,6.674193548387097,13.422580645161291,La Coruña Aeropuerto,1.6388172043010751,7.875026881720429,Peñarronda/Cadavedo,20.395443548387096
59,2014,12,10.048387096774194,,6.674193548387097,13.422580645161291,La Coruña Aeropuerto,2.680201612903226,10.73899193548387,Salinas,12.195564516129032
59,2014,12,10.048387096774194,,6.674193548387097,13.422580645161291,La Coruña Aeropuerto,1.1083692722371967,5.582250673854447,Vega/Ribadesella,18.916184971098264
59,2014,12,10.048387096774194,,6.674193548387097,13.422580645161291,La Coruña Aeropuerto,2.8563575268817205,10.65641129032258,Plentzia/Mundaka/Zarautz,15.18508064516129
60,2015,01,9.363333333333333,,5.793333333333334,12.963333333333333,La Coruña Aeropuerto,3.7056547619047615,10.785178571428572,Razon/Doniños/Pantín,12.507066052227342
60,2015,01,9.363333333333333,,5.793333333333334,12.963333333333333,La Coruña Aeropuerto,2.299111111111111,9.993097222222222,Peñarronda/Cadavedo,20.358874999999998
60,2015,01,9.363333333333333,,5.793333333333334,12.963333333333333,La Coruña Aeropuerto,1.7568706536856746,9.980542420027817,Salinas,13.35538247566064
60,2015,01,9.363333333333333,,5.793333333333334,12.963333333333333,La Coruña Aeropuerto,1.1277523553162854,5.6391520861372815,Vega/Ribadesella,18.67452830188679
60,2015,01,9.363333333333333,,5.793333333333334,12.963333333333333,La Coruña Aeropuerto,3.4055779569892475,11.52345430107527,Plentzia/Mundaka/Zarautz,13.700403225806452
61,2015,02,8.992857142857144,,5.4678571428571425,12.517857142857142,La Coruña Aeropuerto,3.103606998654105,10.590497981157469,Razon/Doniños/Pantín,12.273502722323048
61,2015,02,8.992857142857144,,5.4678571428571425,12.517857142857142,La Coruña Aeropuerto,2.189301075268817,9.48008064516129,Peñarronda/Cadavedo,18.243387096774192
61,2015,02,8.992857142857144,,5.4678571428571425,12.517857142857142,La Coruña Aeropuerto,1.787782258064516,9.38524193548387,Salinas,15.16896505376344
61,2015,02,8.992857142857144,,5.4678571428571425,12.517857142857142,La Coruña Aeropuerto,1.5339972144846798,7.097395543175488,Vega/Ribadesella,18.946861924686193
61,2015,02,8.992857142857144,,5.4678571428571425,12.517857142857142,La Coruña Aeropuerto,3.0851041666666665,10.43938988095238,Plentzia/Mundaka/Zarautz,12.395684523809523
62,2015,03,11.09032258064516,,7.103225806451612,15.077419354838709,La Coruña Aeropuerto,2.4192339544513457,10.19958592132505,Razon/Doniños/Pantín,12.792299107142856
62,2015,03,11.09032258064516,,7.103225806451612,15.077419354838709,La Coruña Aeropuerto,2.6752785515320334,9.428342618384402,Peñarronda/Cadavedo,15.833370473537606
62,2015,03,11.09032258064516,,7.103225806451612,15.077419354838709,La Coruña Aeropuerto,1.4511805555555555,8.733680555555555,Salinas,17.30974930362117
62,2015,03,11.09032258064516,,7.103225806451612,15.077419354838709,La Coruña Aeropuerto,1.4146974063400575,6.401282420749279,Vega/Ribadesella,16.35138686131387
62,2015,03,11.09032258064516,,7.103225806451612,15.077419354838709,La Coruña Aeropuerto,2.5269220430107526,10.965887096774193,Plentzia/Mundaka/Zarautz,12.209677419354838
63,2015,04,14.273333333333333,,9.033333333333333,19.523333333333333,La Coruña Aeropuerto,2.0109633027522937,7.682889908256881,Razon/Doniños/Pantín,18.07481651376147
63,2015,04,14.273333333333333,,9.033333333333333,19.523333333333333,La Coruña Aeropuerto,2.7674059139784943,11.26353494623656,Peñarronda/Cadavedo,14.444731182795698
