Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2010 02 15 09	12.3	2
2010 02 15 10	12.3	2
2010 02 15 11	12.3	2
2010 02 15 12	12.3	2
2010 02 15 13	12.3	2
2010 02 15 14	12.3	2
2010 02 15 15	12.3	2
2010 02 15 16	12.3	2
2010 02 15 17	12.3	2
2010 02 15 18	12.3	2
2010 02 15 19	12.3	2
2010 02 15 20	12.3	2
2010 02 15 21	12.3	2
2010 02 15 22	12.3	2
2010 02 15 23	12.3	2
2010 02 16 00	12.3	2
2010 02 16 01	12.3	2
2010 02 16 02	12.3	2
2010 02 16 03	12.3	2
2010 02 16 04	12.2	2
2010 02 16 05	12.2	2
2010 02 16 06	12.2	2
2010 02 16 07	12.2	2
2010 02 16 08	12.2	2
2010 02 16 09	12.2	2
2010 02 16 10	12.2	2
2010 02 16 11	12.2	2
2010 02 16 12	12.2	2
2010 02 16 13	12.2	2
2010 02 16 14	12.2	2
2010 02 16 15	12.2	2
2010 02 16 16	12.2	2
2010 02 16 17	12.2	2
2010 02 16 18	12.2	2
2010 02 16 19	12.2	2
2010 02 16 20	12.2	2
2010 02 16 21	12.2	2
2010 02 16 22	12.1	2
2010 02 16 23	12.2	2
2010 02 17 00	12.2	2
2010 02 17 01	12.2	2
2010 02 17 02	12.2	2
2010 02 17 03	12.2	2
2010 02 17 04	12.1	2
2010 02 17 05	12.1	2
2010 02 17 06	12.0	2
2010 02 17 07	12.0	2
2010 02 17 08	12.0	2
2010 02 17 09	12.0	2
2010 02 17 10	12.0	2
2010 02 17 11	11.9	2
2010 02 17 12	11.9	2
2010 02 17 13	12.0	2
2010 02 17 14	12.2	2
2010 02 17 15	12.2	2
2010 02 17 16	12.2	2
2010 02 17 17	12.2	2
2010 02 17 18	12.2	2
2010 02 17 19	12.2	2
2010 02 17 20	12.2	2
2010 02 17 21	12.2	2
2010 02 17 22	12.1	2
2010 02 17 23	12.1	2
2010 02 18 00	12.2	2
2010 02 18 01	12.2	2
2010 02 18 02	12.2	2
2010 02 18 03	12.2	2
2010 02 18 04	12.2	2
2010 02 18 05	12.1	2
2010 02 18 06	12.1	2
2010 02 18 07	12.1	2
2010 02 18 08	12.1	2
2010 02 18 09	12.2	2
2010 02 18 10	12.2	2
2010 02 18 11	12.2	2
2010 02 18 12	12.2	2
2010 02 18 13	12.2	2
2010 02 18 14	12.2	2
2010 02 18 15	12.2	2
2010 02 18 16	12.2	2
2010 02 18 17	12.2	2
2010 02 18 18	12.2	2
2010 02 18 19	12.2	2
2010 02 18 20	12.2	2
2010 02 18 21	12.2	2
2010 02 18 22	12.2	2
2010 02 18 23	12.2	2
2010 02 19 00	12.2	2
2010 02 19 01	12.2	2
2010 02 19 02	12.2	2
2010 02 19 03	12.2	2
2010 02 19 04	12.2	2
2010 02 19 05	12.2	2
2010 02 19 06	12.2	2
2010 02 19 07	12.2	2
2010 02 19 08	12.2	2
2010 02 19 09	12.2	2
2010 02 19 10	12.2	2
2010 02 19 11	12.2	2
2010 02 19 12	12.2	2
2010 02 19 13	12.2	2
2010 02 19 14	12.2	2
2010 02 19 15	12.2	2
2010 02 19 16	12.2	2
2010 02 19 17	12.2	2
2010 02 19 18	12.2	2
2010 02 19 19	12.2	2
2010 02 19 20	12.2	2
2010 02 19 21	12.2	2
2010 02 19 22	12.2	2
2010 02 19 23	12.2	2
2010 02 20 00	12.2	2
2010 02 20 01	12.2	2
2010 02 20 02	12.2	2
2010 02 20 03	12.2	2
2010 02 20 04	12.2	2
2010 02 20 05	12.2	2
2010 02 20 06	12.2	2
2010 02 20 07	12.1	2
2010 02 20 08	12.1	2
2010 02 20 09	12.1	2
2010 02 20 10	12.1	2
2010 02 20 11	12.1	2
2010 02 20 12	12.1	2
2010 02 20 13	12.1	2
2010 02 20 14	12.2	2
2010 02 20 15	12.2	2
2010 02 20 16	12.2	2
2010 02 20 17	12.1	2
2010 02 20 18	12.1	2
2010 02 20 19	12.1	2
2010 02 20 20	12.1	2
2010 02 20 21	12.1	2
2010 02 20 22	12.1	2
2010 02 20 23	12.1	2
2010 02 21 00	12.1	2
2010 02 21 01	12.0	2
2010 02 21 02	12.1	2
2010 02 21 03	12.2	2
2010 02 21 04	12.1	2
2010 02 21 05	12.1	2
2010 02 21 06	12.0	2
2010 02 21 07	12.0	2
2010 02 21 08	12.0	2
2010 02 21 09	12.1	2
2010 02 21 10	12.1	2
2010 02 21 11	12.0	2
2010 02 21 12	12.0	2
2010 02 21 13	12.0	2
2010 02 21 14	12.0	2
2010 02 21 15	12.0	2
2010 02 21 16	11.9	2
2010 02 21 17	11.9	2
2010 02 21 18	12.0	2
2010 02 21 19	12.0	2
2010 02 21 20	12.0	2
2010 02 21 21	12.0	2
2010 02 21 22	12.1	2
2010 02 21 23	12.1	2
2010 02 22 00	12.1	2
2010 02 22 01	12.0	2
2010 02 22 02	12.0	2
2010 02 22 03	12.0	2
2010 02 22 04	12.0	2
2010 02 22 05	12.0	2
2010 02 22 06	12.0	2
2010 02 22 07	12.0	2
2010 02 22 08	12.0	2
2010 02 22 09	12.0	2
2010 02 22 10	12.0	2
2010 02 22 11	12.0	2
2010 02 22 12	12.0	2
2010 02 22 13	12.1	2
2010 02 22 14	12.1	2
2010 02 22 15	12.2	2
2010 02 22 16	12.2	2
2010 02 22 17	12.1	2
2010 02 22 18	12.1	2
2010 02 22 19	12.1	2
2010 02 22 20	12.1	2
2010 02 22 21	12.0	2
2010 02 22 22	12.0	2
2010 02 22 23	12.0	2
2010 02 23 00	12.0	2
2010 02 23 01	11.9	2
2010 02 23 02	12.0	2
2010 02 23 03	12.0	2
2010 02 23 04	12.0	2
2010 02 23 05	12.0	2
2010 02 23 06	12.0	2
2010 02 23 07	12.0	2
2010 02 23 08	12.1	2
2010 02 23 09	12.1	2
2010 02 23 10	12.0	2
2010 02 23 11	12.0	2
2010 02 23 12	12.0	2
2010 02 23 13	12.1	2
2010 02 23 14	12.1	2
2010 02 23 15	12.2	2
2010 02 23 16	12.2	2
2010 02 23 17	12.1	2
2010 02 23 18	12.0	2
2010 02 23 19	12.0	2
2010 02 23 20	12.0	2
2010 02 23 21	12.0	2
2010 02 23 22	12.1	2
2010 02 23 23	12.1	2
2010 02 24 00	12.1	2
2010 02 24 01	12.0	2
2010 02 24 02	12.0	2
2010 02 24 03	12.0	2
2010 02 24 04	12.0	2
2010 02 24 05	12.0	2
2010 02 24 06	12.0	2
2010 02 24 07	12.0	2
2010 02 24 08	12.0	2
2010 02 24 09	12.1	2
2010 02 24 10	12.1	2
2010 02 24 11	12.1	2
2010 02 24 12	12.2	2
2010 02 24 13	12.2	2
2010 02 24 14	12.2	2
2010 02 24 15	12.3	2
2010 02 24 16	12.3	2
2010 02 24 17	12.2	2
2010 02 24 18	12.3	2
2010 02 24 19	12.2	2
2010 02 24 20	12.2	2
2010 02 24 21	12.2	2
2010 02 24 22	12.2	2
2010 02 24 23	12.2	2
2010 02 25 00	12.2	2
2010 02 25 01	12.2	2
2010 02 25 02	12.2	2
2010 02 25 03	12.2	2
2010 02 25 04	12.2	2
2010 02 25 05	12.2	2
2010 02 25 06	12.2	2
2010 02 25 07	12.2	2
2010 02 25 08	12.2	2
2010 02 25 09	12.2	2
2010 02 25 10	12.2	2
2010 02 25 11	12.2	2
2010 02 25 12	12.2	2
2010 02 25 13	12.2	2
2010 02 25 14	12.2	2
2010 02 25 15	12.2	2
2010 02 25 16	12.2	2
2010 02 25 17	12.2	2
2010 02 25 18	12.2	2
2010 02 25 19	12.2	2
2010 02 25 20	12.2	2
2010 02 25 21	12.2	2
2010 02 25 22	12.2	2
2010 02 25 23	12.2	2
2010 02 26 00	12.2	2
2010 02 26 01	12.2	2
2010 02 26 02	12.2	2
2010 02 26 03	12.2	2
2010 02 26 04	12.2	2
2010 02 26 05	12.2	2
2010 02 26 06	12.1	2
2010 02 26 07	12.2	2
2010 02 26 08	12.2	2
2010 02 26 09	12.2	2
2010 02 26 10	12.1	2
2010 02 26 11	12.2	2
2010 02 26 12	12.2	2
2010 02 26 13	12.2	2
2010 02 26 14	12.2	2
2010 02 26 15	12.2	2
2010 02 26 16	12.2	2
2010 02 26 17	12.3	2
2010 02 26 18	12.3	2
2010 02 26 19	12.2	2
2010 02 26 20	12.2	2
2010 02 26 21	12.2	2
2010 02 26 22	12.2	2
2010 02 26 23	12.2	2
2010 02 27 00	12.2	2
2010 02 27 01	12.2	2
2010 02 27 02	12.2	2
2010 02 27 03	12.2	2
2010 02 27 04	12.2	2
2010 02 27 05	12.2	2
2010 02 27 06	12.2	2
2010 02 27 07	12.2	2
2010 02 27 08	12.2	2
2010 02 27 09	12.2	2
2010 02 27 10	12.1	2
2010 02 27 11	12.0	2
2010 02 27 12	12.1	2
2010 02 27 13	12.1	2
2010 02 27 14	12.1	2
2010 02 27 15	12.1	2
2010 02 27 16	12.2	2
2010 02 27 17	12.1	2
2010 02 27 18	12.2	2
2010 02 27 19	12.2	2
2010 02 27 20	12.2	2
2010 02 27 21	12.2	2
2010 02 27 22	12.2	2
2010 02 27 23	12.2	2
2010 02 28 00	12.1	2
2010 02 28 01	12.1	2
2010 02 28 02	12.1	2
2010 02 28 03	12.1	2
2010 02 28 04	12.1	2
2010 02 28 05	12.0	2
2010 02 28 06	12.1	2
2010 02 28 07	12.0	2
2010 02 28 08	12.1	2
2010 02 28 09	12.1	2
2010 02 28 10	12.1	2
2010 02 28 11	12.1	2
2010 02 28 12	12.2	2
2010 02 28 13	12.2	2
2010 02 28 14	12.3	2
2010 02 28 15	12.3	2
2010 02 28 16	12.3	2
2010 02 28 17	12.3	2
2010 02 28 18	12.2	2
2010 02 28 19	12.2	2
2010 02 28 20	12.2	2
2010 02 28 21	12.2	2
2010 02 28 22	12.2	2
2010 02 28 23	12.2	2
2010 03 01 00	12.2	2
2010 03 01 01	12.2	2
2010 03 01 02	12.2	2
2010 03 01 03	12.2	2
2010 03 01 04	12.2	2
2010 03 01 05	12.2	2
2010 03 01 06	12.1	2
2010 03 01 07	12.1	2
2010 03 01 08	12.1	2
2010 03 01 09	12.1	2
2010 03 01 10	12.1	2
2010 03 01 11	12.2	2
2010 03 01 12	12.3	2
2010 03 01 13	12.2	2
2010 03 01 14	12.2	2
2010 03 01 15	12.2	2
2010 03 01 16	12.3	2
2010 03 01 17	12.3	2
2010 03 01 18	12.3	2
2010 03 01 19	12.2	2
2010 03 01 20	12.3	2
2010 03 01 21	12.3	2
2010 03 01 22	12.3	2
2010 03 01 23	12.3	2
2010 03 02 00	12.2	2
2010 03 02 01	12.2	2
2010 03 02 02	12.2	2
2010 03 02 03	12.2	2
2010 03 02 04	12.2	2
2010 03 02 05	12.2	2
2010 03 02 06	12.2	2
2010 03 02 07	12.2	2
2010 03 02 08	12.2	2
2010 03 02 09	12.2	2
2010 03 02 10	12.2	2
2010 03 02 11	12.2	2
2010 03 02 12	12.2	2
2010 03 02 13	12.2	2
2010 03 02 14	12.2	2
2010 03 02 15	12.2	2
2010 03 02 16	12.2	2
2010 03 02 17	12.2	2
2010 03 02 18	12.2	2
2010 03 02 19	12.2	2
2010 03 02 20	12.2	2
2010 03 02 21	12.2	2
2010 03 02 22	12.2	2
2010 03 02 23	12.2	2
2010 03 03 00	12.2	2
2010 03 03 01	12.2	2
2010 03 03 02	12.2	2
2010 03 03 03	12.2	2
2010 03 03 04	12.2	2
2010 03 03 05	12.2	2
2010 03 03 06	12.2	2
2010 03 03 07	12.2	2
2010 03 03 08	12.2	2
2010 03 03 09	12.2	2
2010 03 03 10	12.2	2
2010 03 03 11	12.2	2
2010 03 03 12	12.2	2
2010 03 03 13	12.2	2
2010 03 03 14	12.2	2
2010 03 03 15	12.2	2
2010 03 03 16	12.2	2
2010 03 03 17	12.2	2
2010 03 03 18	12.2	2
2010 03 03 19	12.2	2
2010 03 03 20	12.2	2
2010 03 03 21	12.2	2
2010 03 03 22	12.2	2
2010 03 03 23	12.2	2
2010 03 04 00	12.2	2
2010 03 04 01	12.2	2
2010 03 04 02	12.2	2
2010 03 04 03	12.2	2
2010 03 04 04	12.2	2
2010 03 04 05	12.2	2
2010 03 04 06	12.2	2
2010 03 04 07	12.2	2
2010 03 04 08	12.2	2
2010 03 04 09	12.2	2
2010 03 04 10	12.2	2
2010 03 04 11	12.2	2
2010 03 04 12	12.2	2
2010 03 04 13	12.2	2
2010 03 04 14	12.2	2
2010 03 04 15	12.2	2
2010 03 04 16	12.2	2
2010 03 04 17	12.2	2
2010 03 04 18	12.2	2
2010 03 04 19	12.2	2
2010 03 04 20	12.2	2
2010 03 04 21	12.2	2
2010 03 04 22	12.2	2
2010 03 04 23	12.2	2
2010 03 05 00	12.2	2
2010 03 05 01	12.2	2
2010 03 05 02	12.2	2
2010 03 05 03	12.2	2
2010 03 05 04	12.2	2
2010 03 05 05	12.2	2
2010 03 05 06	12.2	2
2010 03 05 07	12.1	2
2010 03 05 08	12.2	2
2010 03 05 09	12.2	2
2010 03 05 10	12.2	2
2010 03 05 11	12.2	2
2010 03 05 12	12.2	2
2010 03 05 13	12.2	2
2010 03 05 14	12.3	2
2010 03 05 15	12.3	2
2010 03 05 16	12.3	2
2010 03 05 17	12.3	2
2010 03 05 18	12.3	2
2010 03 05 19	12.3	2
2010 03 05 20	12.2	2
2010 03 05 21	12.2	2
2010 03 05 22	12.2	2
2010 03 05 23	12.2	2
2010 03 06 00	12.2	2
2010 03 06 01	12.2	2
2010 03 06 02	12.2	2
2010 03 06 03	12.2	2
2010 03 06 04	12.2	2
2010 03 06 05	12.2	2
2010 03 06 06	12.2	2
2010 03 06 07	12.2	2
2010 03 06 08	12.2	2
2010 03 06 09	12.2	2
2010 03 06 10	12.2	2
2010 03 06 11	12.2	2
2010 03 06 12	12.3	2
2010 03 06 13	12.3	2
2010 03 06 14	12.3	2
2010 03 06 15	12.3	2
2010 03 06 16	12.2	2
2010 03 06 17	12.2	2
2010 03 06 18	12.2	2
2010 03 06 19	12.2	2
2010 03 06 20	12.2	2
2010 03 06 21	12.2	2
2010 03 06 22	12.2	2
2010 03 06 23	12.2	2
2010 03 07 00	12.2	2
2010 03 07 01	12.2	2
2010 03 07 02	12.2	2
2010 03 07 03	12.2	2
2010 03 07 04	12.1	2
2010 03 07 05	12.2	2
2010 03 07 06	12.1	2
2010 03 07 07	12.1	2
2010 03 07 08	12.1	2
2010 03 07 09	12.1	2
2010 03 07 10	12.1	2
2010 03 07 11	12.1	2
2010 03 07 12	12.2	2
2010 03 07 13	12.2	2
2010 03 07 14	12.2	2
2010 03 07 15	12.2	2
2010 03 07 16	12.2	2
2010 03 07 17	12.2	2
2010 03 07 18	12.2	2
2010 03 07 19	12.2	2
2010 03 07 20	12.2	2
2010 03 07 21	12.2	2
2010 03 07 22	12.2	2
2010 03 07 23	12.2	2
2010 03 08 00	12.2	2
2010 03 08 01	12.2	2
2010 03 08 02	12.2	2
2010 03 08 03	12.2	2
2010 03 08 04	12.2	2
2010 03 08 05	12.2	2
2010 03 08 06	12.2	2
2010 03 08 07	12.2	2
2010 03 08 08	12.2	2
2010 03 08 09	12.1	2
2010 03 08 10	12.1	2
2010 03 08 11	12.1	2
2010 03 08 12	12.1	2
2010 03 08 13	12.1	2
2010 03 08 14	12.1	2
2010 03 08 15	12.1	2
2010 03 08 16	12.2	2
2010 03 08 17	12.2	2
2010 03 08 18	12.2	2
2010 03 08 19	12.2	2
2010 03 08 20	12.2	2
2010 03 08 21	12.2	2
2010 03 08 22	12.1	2
2010 03 08 23	12.0	2
2010 03 09 00	12.0	2
2010 03 09 01	12.0	2
2010 03 09 02	11.9	2
2010 03 09 03	11.9	2
2010 03 09 04	12.1	2
2010 03 09 05	12.1	2
2010 03 09 06	12.1	2
2010 03 09 07	12.1	2
2010 03 09 08	12.1	2
2010 03 09 09	12.1	2
2010 03 09 10	12.1	2
2010 03 09 11	12.1	2
2010 03 09 12	12.1	2
2010 03 09 13	12.1	2
2010 03 09 14	12.2	2
2010 03 09 15	12.2	2
2010 03 09 16	12.2	2
2010 03 09 17	12.2	2
2010 03 09 18	12.1	2
2010 03 09 19	12.1	2
2010 03 09 20	12.1	2
2010 03 09 21	12.1	2
2010 03 09 22	12.1	2
2010 03 09 23	12.1	2
2010 03 10 00	12.0	2
2010 03 10 01	12.0	2
2010 03 10 02	12.1	2
2010 03 10 03	12.0	2
2010 03 10 04	12.0	2
2010 03 10 05	12.0	2
2010 03 10 06	12.0	2
2010 03 10 07	12.0	2
2010 03 10 08	12.0	2
2010 03 10 09	12.0	2
2010 03 10 10	12.0	2
2010 03 10 11	12.0	2
2010 03 10 12	12.0	2
2010 03 10 13	12.0	2
2010 03 10 14	12.0	2
2010 03 10 15	12.0	2
2010 03 10 16	12.0	2
2010 03 10 17	12.0	2
2010 03 10 18	12.0	2
2010 03 10 19	12.0	2
2010 03 10 20	12.0	2
2010 03 10 21	12.0	2
2010 03 10 22	12.0	2
2010 03 10 23	12.0	2
2010 03 11 00	12.0	2
2010 03 11 01	12.0	2
2010 03 11 02	12.0	2
2010 03 11 03	12.0	2
2010 03 11 04	12.0	2
2010 03 11 05	12.0	2
2010 03 11 06	12.0	2
2010 03 11 07	12.0	2
2010 03 11 08	12.0	2
2010 03 11 09	12.0	2
2010 03 11 10	12.0	2
2010 03 11 11	12.0	2
2010 03 11 12	12.0	2
2010 03 11 13	12.0	2
2010 03 11 14	12.0	2
2010 03 11 15	12.0	2
2010 03 11 16	12.0	2
2010 03 11 17	12.0	2
2010 03 11 18	12.0	2
2010 03 11 19	12.0	2
2010 03 11 20	12.0	2
2010 03 11 21	12.0	2
2010 03 11 22	12.0	2
2010 03 11 23	12.0	2
2010 03 12 00	12.0	2
2010 03 12 01	12.0	2
2010 03 12 02	12.0	2
2010 03 12 03	12.0	2
2010 03 12 04	12.0	2
2010 03 12 05	12.0	2
2010 03 12 06	12.0	2
2010 03 12 07	12.0	2
2010 03 12 08	12.0	2
2010 03 12 09	12.0	2
2010 03 12 10	12.0	2
2010 03 12 11	12.0	2
2010 03 12 12	12.0	2
2010 03 12 13	12.1	2
2010 03 12 14	12.1	2
2010 03 12 15	12.1	2
2010 03 12 16	12.1	2
2010 03 12 17	12.0	2
2010 03 12 18	12.1	2
2010 03 12 19	12.0	2
2010 03 12 20	12.0	2
2010 03 12 21	12.0	2
2010 03 12 22	12.0	2
2010 03 12 23	12.0	2
2010 03 13 00	12.0	2
2010 03 13 01	12.0	2
2010 03 13 02	12.0	2
2010 03 13 03	12.0	2
2010 03 13 04	12.0	2
2010 03 13 05	12.0	2
2010 03 13 06	11.9	2
2010 03 13 07	11.9	2
2010 03 13 08	11.9	2
2010 03 13 09	11.9	2
2010 03 13 10	11.9	2
2010 03 13 11	11.9	2
2010 03 13 12	11.9	2
2010 03 13 13	11.9	2
2010 03 13 14	11.9	2
2010 03 13 15	11.9	2
2010 03 13 16	11.8	2
2010 03 13 17	11.8	2
2010 03 13 18	11.8	2
2010 03 13 19	11.8	2
2010 03 13 20	11.8	2
2010 03 13 21	11.9	2
2010 03 13 22	11.9	2
2010 03 13 23	11.9	2
2010 03 14 00	11.9	2
2010 03 14 01	11.9	2
2010 03 14 02	11.9	2
2010 03 14 03	11.9	2
2010 03 14 04	11.9	2
2010 03 14 05	11.9	2
2010 03 14 06	11.9	2
2010 03 14 07	11.9	2
2010 03 14 08	11.9	2
2010 03 14 09	11.9	2
2010 03 14 10	11.9	2
2010 03 14 11	11.9	2
2010 03 14 12	11.9	2
2010 03 14 13	12.0	2
2010 03 14 14	12.0	2
2010 03 14 15	12.0	2
2010 03 14 16	12.0	2
2010 03 14 17	12.0	2
2010 03 14 18	12.0	2
2010 03 14 19	12.0	2
2010 03 14 20	12.0	2
2010 03 14 21	12.0	2
2010 03 14 22	12.0	2
2010 03 14 23	12.0	2
2010 03 15 00	12.0	2
2010 03 15 01	12.0	2
2010 03 15 02	11.9	2
2010 03 15 03	11.9	2
2010 03 15 04	11.9	2
2010 03 15 05	11.9	2
2010 03 15 06	11.9	2
2010 03 15 07	11.9	2
2010 03 15 08	11.9	2
2010 03 15 09	11.9	2
2010 03 15 10	11.9	2
2010 03 15 11	11.9	2
2010 03 15 12	11.9	2
2010 03 15 13	12.0	2
2010 03 15 14	12.0	2
2010 03 15 15	12.0	2
2010 03 15 16	12.0	2
2010 03 15 17	11.9	2
2010 03 15 18	11.9	2
2010 03 15 19	11.9	2
2010 03 15 20	11.9	2
2010 03 15 21	11.9	2
2010 03 15 22	11.9	2
2010 03 15 23	11.9	2
2010 03 16 00	11.9	2
2010 03 16 01	11.9	2
2010 03 16 02	11.9	2
2010 03 16 03	11.9	2
2010 03 16 04	11.9	2
2010 03 16 05	11.9	2
2010 03 16 06	11.9	2
2010 03 16 07	11.8	2
2010 03 16 08	11.9	2
2010 03 16 09	11.9	2
2010 03 16 10	11.9	2
2010 03 16 11	11.9	2
2010 03 16 12	11.9	2
2010 03 16 13	11.9	2
2010 03 16 14	12.0	2
2010 03 16 15	12.0	2
2010 03 16 16	12.0	2
2010 03 16 17	12.0	2
2010 03 16 18	12.0	2
2010 03 16 19	12.0	2
2010 03 16 20	12.0	2
2010 03 16 21	12.0	2
2010 03 16 22	12.0	2
2010 03 16 23	12.0	2
2010 03 17 00	12.0	2
2010 03 17 01	11.9	2
2010 03 17 02	11.9	2
2010 03 17 03	11.9	2
2010 03 17 04	11.9	2
2010 03 17 05	11.9	2
2010 03 17 06	11.9	2
2010 03 17 07	11.9	2
2010 03 17 08	11.9	2
2010 03 17 09	11.9	2
2010 03 17 10	12.0	2
2010 03 17 11	12.0	2
2010 03 17 12	12.0	2
2010 03 17 13	12.0	2
2010 03 17 14	12.1	2
2010 03 17 15	12.0	2
2010 03 17 16	12.0	2
2010 03 17 17	12.1	2
2010 03 17 18	12.2	2
2010 03 17 19	12.2	2
2010 03 17 20	12.1	2
2010 03 17 21	12.1	2
2010 03 17 22	12.0	2
2010 03 17 23	12.0	2
2010 03 18 00	12.0	2
2010 03 18 01	12.0	2
2010 03 18 02	12.0	2
2010 03 18 03	12.0	2
2010 03 18 04	12.0	2
2010 03 18 05	12.0	2
2010 03 18 06	12.0	2
2010 03 18 07	12.0	2
2010 03 18 08	12.0	2
2010 03 18 09	12.0	2
2010 03 18 10	12.0	2
2010 03 18 11	12.0	2
2010 03 18 12	12.0	2
2010 03 18 13	12.0	2
2010 03 18 14	12.0	2
2010 03 18 15	12.0	2
2010 03 18 16	12.0	2
2010 03 18 17	12.0	2
2010 03 18 18	12.0	2
2010 03 18 19	12.0	2
2010 03 18 20	12.0	2
2010 03 18 21	12.0	2
2010 03 18 22	12.0	2
2010 03 18 23	12.0	2
2010 03 19 00	12.0	2
2010 03 19 01	12.0	2
2010 03 19 02	12.0	2
2010 03 19 03	12.0	2
2010 03 19 04	12.0	2
2010 03 19 05	12.0	2
2010 03 19 06	12.0	2
2010 03 19 07	12.0	2
2010 03 19 08	12.0	2
2010 03 19 09	12.0	2
2010 03 19 10	12.0	2
2010 03 19 11	12.0	2
2010 03 19 12	12.0	2
2010 03 19 13	12.0	2
2010 03 19 14	12.0	2
2010 03 19 15	12.0	2
2010 03 19 16	12.1	2
2010 03 19 17	12.0	2
2010 03 19 18	12.0	2
2010 03 19 19	12.0	2
2010 03 19 20	12.0	2
2010 03 19 21	12.0	2
2010 03 19 22	12.0	2
2010 03 19 23	12.0	2
2010 03 20 00	12.0	2
2010 03 20 01	12.0	2
2010 03 20 02	12.0	2
2010 03 20 03	12.0	2
2010 03 20 04	12.0	2
2010 03 20 05	12.0	2
2010 03 20 06	12.0	2
2010 03 20 07	12.0	2
2010 03 20 08	12.0	2
2010 03 20 09	12.0	2
2010 03 20 10	12.0	2
2010 03 20 11	12.0	2
2010 03 20 12	12.0	2
2010 03 20 13	12.1	2
2010 03 20 14	12.1	2
2010 03 20 15	12.1	2
2010 03 20 16	12.1	2
2010 03 20 17	12.2	2
2010 03 20 18	12.1	2
2010 03 20 19	12.1	2
2010 03 20 20	12.0	2
2010 03 20 21	12.1	2
2010 03 20 22	12.1	2
2010 03 20 23	12.1	2
2010 03 21 00	12.1	2
2010 03 21 01	12.1	2
2010 03 21 02	12.1	2
2010 03 21 03	12.1	2
2010 03 21 04	12.0	2
2010 03 21 05	12.0	2
2010 03 21 06	12.0	2
2010 03 21 07	12.0	2
2010 03 21 08	12.0	2
2010 03 21 09	12.0	2
2010 03 21 10	12.0	2
2010 03 21 11	12.0	2
2010 03 21 12	12.0	2
2010 03 21 13	12.0	2
2010 03 21 14	12.1	2
2010 03 21 15	12.0	2
2010 03 21 16	12.0	2
2010 03 21 17	12.0	2
2010 03 21 18	12.1	2
2010 03 21 19	12.1	2
2010 03 21 20	12.0	2
2010 03 21 21	12.0	2
2010 03 21 22	12.0	2
2010 03 21 23	12.0	2
2010 03 22 00	12.0	2
2010 03 22 01	12.0	2
2010 03 22 02	12.0	2
2010 03 22 03	12.0	2
2010 03 22 04	12.0	2
2010 03 22 05	12.0	2
2010 03 22 06	11.9	2
2010 03 22 07	12.0	2
2010 03 22 08	12.0	2
2010 03 22 09	12.0	2
2010 03 22 10	12.2	2
2010 03 22 11	12.2	2
2010 03 22 12	12.2	2
2010 03 22 13	12.1	2
2010 03 22 14	12.2	2
2010 03 22 15	12.3	2
2010 03 22 16	12.3	2
2010 03 22 17	12.3	2
2010 03 22 18	12.4	2
2010 03 22 19	12.4	2
2010 03 22 20	12.4	2
2010 03 22 21	12.3	2
2010 03 22 22	12.3	2
2010 03 22 23	12.2	2
2010 03 23 00	12.1	2
2010 03 23 01	12.1	2
2010 03 23 02	12.1	2
2010 03 23 03	12.0	2
2010 03 23 04	12.0	2
2010 03 23 05	12.0	2
2010 03 23 06	12.0	2
2010 03 23 07	12.0	2
2010 03 23 08	12.0	2
2010 03 23 09	12.0	2
2010 03 23 10	12.0	2
2010 03 23 11	12.0	2
2010 03 23 12	12.0	2
2010 03 23 13	12.1	2
2010 03 23 14	12.2	2
2010 03 23 15	12.2	2
2010 03 23 16	12.2	2
2010 03 23 17	12.2	2
2010 03 23 18	12.2	2
2010 03 23 19	12.2	2
2010 03 23 20	12.2	2
2010 03 23 21	12.2	2
2010 03 23 22	12.2	2
2010 03 23 23	12.3	2
2010 03 24 00	12.2	2
2010 03 24 01	12.2	2
2010 03 24 02	12.2	2
2010 03 24 03	12.2	2
2010 03 24 04	12.2	2
2010 03 24 05	12.2	2
2010 03 24 06	12.2	2
2010 03 24 07	12.2	2
2010 03 24 08	12.2	2
2010 03 24 09	12.2	2
2010 03 24 10	12.2	2
2010 03 24 11	12.2	2
2010 03 24 12	12.2	2
2010 03 24 13	12.2	2
2010 03 24 14	12.3	2
2010 03 24 15	12.2	2
2010 03 24 16	12.2	2
2010 03 24 17	12.2	2
2010 03 24 18	12.2	2
2010 03 24 19	12.2	2
2010 03 24 20	12.2	2
2010 03 24 21	12.2	2
2010 03 24 22	12.2	2
2010 03 24 23	12.2	2
2010 03 25 00	12.2	2
2010 03 25 01	12.1	2
2010 03 25 02	12.1	2
2010 03 25 03	12.1	2
2010 03 25 04	12.1	2
2010 03 25 05	12.1	2
2010 03 25 06	12.2	2
2010 03 25 07	12.2	2
2010 03 25 08	12.2	2
2010 03 25 09	12.2	2
2010 03 25 10	12.2	2
2010 03 25 11	12.2	2
2010 03 25 12	12.1	2
2010 03 25 13	12.1	2
2010 03 25 14	12.1	2
2010 03 25 15	12.1	2
2010 03 25 16	12.1	2
2010 03 25 17	12.1	2
2010 03 25 18	12.1	2
2010 03 25 19	12.1	2
2010 03 25 20	12.0	2
2010 03 25 21	12.0	2
2010 03 25 22	12.0	2
2010 03 25 23	12.0	2
2010 03 26 00	12.0	2
2010 03 26 01	12.0	2
